,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
392,2023,EN,Data Engineering & Infrastructure,85000.0,North America,0,North America,M
393,2023,EN,Data Engineering & Infrastructure,65000.0,North America,0,North America,M
394,2023,MI,Data Engineering & Infrastructure,125000.0,North America,0,North America,M
395,2023,MI,Data Engineering & Infrastructure,90000.0,North America,0,North America,M
396,2023,SE,Data Analysis & Analytics,105000.0,North America,100,North America,M
397,2023,SE,Data Analysis & Analytics,90000.0,North America,100,North America,M
398,2023,SE,Data Analysis & Analytics,179820.0,North America,0,North America,M
399,2023,SE,Data Analysis & Analytics,143860.0,North America,0,North America,M
400,2023,SE,Data Analysis & Analytics,135000.0,North America,0,North America,M
401,2023,SE,Data Analysis & Analytics,105500.0,North America,0,North America,M
402,2023,EN,Data Science & Machine Learning,155000.0,North America,0,North America,M
403,2023,EN,Data Science & Machine Learning,125000.0,North America,0,North America,M
404,2023,SE,Data Science & Machine Learning,241000.0,North America,0,North America,M
405,2023,SE,Data Science & Machine Learning,181000.0,North America,0,North America,M
406,2023,SE,Data Science & Machine Learning,252000.0,North America,0,North America,M
407,2023,SE,Data Science & Machine Learning,154000.0,North America,0,North America,M
408,2023,EX,Data Engineering & Infrastructure,180000.0,North America,0,North America,M
409,2023,EX,Data Engineering & Infrastructure,155000.0,North America,0,North America,M
410,2023,SE,Data Science & Machine Learning,191765.0,North America,0,North America,M
411,2023,SE,Data Science & Machine Learning,134236.0,North America,0,North America,M
412,2023,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M
413,2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
414,2023,SE,Data Science & Machine Learning,237000.0,North America,100,North America,M
415,2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
416,2023,EN,Data Science & Machine Learning,155000.0,North America,0,North America,M
417,2023,EN,Data Science & Machine Learning,125000.0,North America,0,North America,M
418,2023,SE,Data Analysis & Analytics,80000.0,North America,0,North America,M
419,2023,SE,Data Analysis & Analytics,70000.0,North America,0,North America,M
420,2023,SE,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
421,2023,SE,Data Engineering & Infrastructure,75000.0,North America,0,North America,M
422,2023,EN,Data Analysis & Analytics,64200.0,North America,100,North America,M
423,2023,EN,Data Analysis & Analytics,56100.0,North America,100,North America,M
424,2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
425,2023,SE,Data Science & Machine Learning,130000.0,North America,0,North America,M
426,2023,SE,Data Analysis & Analytics,208450.0,North America,100,North America,M
427,2023,SE,Data Analysis & Analytics,170550.0,North America,100,North America,M
428,2023,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M
429,2023,SE,Data Science & Machine Learning,100000.0,North America,0,North America,M
430,2023,MI,Data Management,135000.0,North America,0,North America,M
431,2023,MI,Data Management,120000.0,North America,0,North America,M
432,2023,SE,Data Science & Machine Learning,200000.0,North America,100,North America,M
433,2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M
434,2023,SE,Data Science & Machine Learning,171250.0,Europe,0,Europe,M
435,2023,SE,Data Science & Machine Learning,113750.0,Europe,0,Europe,M
436,2023,SE,Data Science & Machine Learning,222200.0,North America,0,North America,L
437,2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L
438,2023,SE,Data Science & Machine Learning,260000.0,North America,0,North America,L
439,2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L
440,2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M
441,2023,SE,Data Analysis & Analytics,100500.0,North America,0,North America,M
442,2023,SE,Data Science & Machine Learning,205000.0,North America,100,North America,M
443,2023,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
444,2023,SE,Data Science & Machine Learning,115000.0,North America,100,North America,M
445,2023,SE,Data Science & Machine Learning,95000.0,North America,100,North America,M
446,2023,MI,Data Analysis & Analytics,182500.0,North America,0,North America,M
447,2023,MI,Data Analysis & Analytics,121500.0,North America,0,North America,M
448,2023,SE,Data Engineering & Infrastructure,203100.0,North America,0,North America,M
449,2023,SE,Data Engineering & Infrastructure,114500.0,North America,0,North America,M
450,2023,MI,Data Analysis & Analytics,72914.0,Europe,0,Europe,M
451,2023,MI,Data Analysis & Analytics,54685.0,Europe,0,Europe,M
452,2023,SE,Data Engineering & Infrastructure,252000.0,North America,0,North America,M
453,2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M
454,2023,EN,Data Engineering & Infrastructure,92700.0,North America,100,North America,M
455,2023,EN,Data Engineering & Infrastructure,61800.0,North America,100,North America,M
456,2023,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
457,2023,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
458,2023,SE,Data Science & Machine Learning,258000.0,North America,0,North America,M
459,2023,SE,Data Science & Machine Learning,190000.0,North America,0,North America,M
460,2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
461,2023,SE,Data Science & Machine Learning,135000.0,North America,0,North America,M
462,2023,MI,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
463,2023,MI,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
464,2023,SE,Data Science & Machine Learning,195000.0,North America,0,North America,M
465,2023,SE,Data Science & Machine Learning,160000.0,North America,0,North America,M
466,2023,MI,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
467,2023,MI,Data Engineering & Infrastructure,75000.0,North America,0,North America,M
468,2022,EN,Data Engineering & Infrastructure,59888.0,Europe,100,Europe,L
469,2023,EX,Data Engineering & Infrastructure,286000.0,North America,100,North America,M
470,2023,EX,Data Engineering & Infrastructure,207000.0,North America,100,North America,M
471,2023,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
472,2023,SE,Data Analysis & Analytics,80000.0,North America,100,North America,M
473,2023,SE,Data Engineering & Infrastructure,223250.0,North America,0,North America,M
474,2023,SE,Data Engineering & Infrastructure,178600.0,North America,0,North America,M
475,2023,EX,Data Management,301099.75,North America,0,North America,M
476,2023,EX,Data Management,249300.0,North America,0,North America,M
477,2023,MI,Data Science & Machine Learning,230000.0,North America,0,North America,M
478,2023,MI,Data Science & Machine Learning,220000.0,North America,0,North America,M
479,2023,SE,Data Science & Machine Learning,297300.0,North America,100,North America,M
480,2023,SE,Data Science & Machine Learning,198200.0,North America,100,North America,M
481,2023,MI,Data Science & Machine Learning,210000.0,North America,100,North America,M
482,2023,MI,Data Science & Machine Learning,151800.0,North America,100,North America,M
483,2023,SE,Data Science & Machine Learning,200000.0,North America,100,North America,M
484,2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M
485,2023,SE,Data Science & Machine Learning,301099.75,North America,0,North America,M
486,2023,SE,Data Science & Machine Learning,170730.0,North America,0,North America,M
487,2023,SE,Data Engineering & Infrastructure,128000.0,North America,0,North America,M
488,2023,SE,Data Engineering & Infrastructure,81500.0,North America,0,North America,M
489,2023,EN,Data Analysis & Analytics,21461.0,Europe,0,Europe,M
490,2023,SE,Artificial Intelligence (AI),108000.0,Europe,0,Europe,M
491,2023,SE,Artificial Intelligence (AI),60000.0,Europe,0,Europe,M
492,2023,MI,Artificial Intelligence (AI),134000.0,North America,100,North America,M
493,2023,MI,Artificial Intelligence (AI),124000.0,North America,100,North America,M
494,2023,SE,Data Engineering & Infrastructure,171250.0,North America,0,North America,M
495,2023,SE,Data Engineering & Infrastructure,113750.0,North America,0,North America,M
496,2023,SE,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
497,2023,SE,Data Engineering & Infrastructure,132300.0,North America,0,North America,M
498,2023,SE,Data Science & Machine Learning,225000.0,North America,0,North America,M
499,2023,SE,Data Science & Machine Learning,175000.0,North America,0,North America,M
500,2023,SE,Data Engineering & Infrastructure,230000.0,North America,0,North America,M
501,2023,SE,Data Engineering & Infrastructure,124500.0,North America,0,North America,M
502,2023,SE,Data Science & Machine Learning,247500.0,North America,0,North America,M
503,2023,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M
504,2023,SE,Data Analysis & Analytics,175000.0,North America,0,North America,M
505,2023,SE,Data Analysis & Analytics,145000.0,North America,0,North America,M
506,2023,SE,Data Analysis & Analytics,148700.0,North America,0,North America,M
507,2023,SE,Data Analysis & Analytics,125600.0,North America,0,North America,M
508,2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
509,2023,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
510,2023,SE,Data Science & Machine Learning,200000.0,North America,0,North America,M
511,2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
512,2023,EN,Data Science & Machine Learning,160000.0,North America,0,North America,M
513,2023,EN,Data Science & Machine Learning,120000.0,North America,0,North America,M
514,2023,SE,Data Analysis & Analytics,185000.0,North America,100,North America,M
515,2023,SE,Data Analysis & Analytics,120250.0,North America,100,North America,M
516,2023,SE,Data Science & Machine Learning,275300.0,North America,100,North America,M
517,2023,SE,Data Science & Machine Learning,183000.0,North America,100,North America,M
518,2023,SE,Data Engineering & Infrastructure,170000.0,North America,100,North America,M
519,2023,SE,Data Engineering & Infrastructure,125000.0,North America,100,North America,M
520,2023,MI,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
521,2023,MI,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
522,2023,SE,Data Science & Machine Learning,250000.0,North America,0,North America,M
523,2023,SE,Data Science & Machine Learning,200000.0,North America,0,North America,M
524,2023,MI,Data Science & Machine Learning,135000.0,North America,50,North America,L
525,2023,SE,Artificial Intelligence (AI),301099.75,Other,0,Other,L
526,2023,SE,Data Science & Machine Learning,216000.0,North America,100,North America,M
527,2023,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
528,2023,SE,Data Engineering & Infrastructure,180000.0,North America,100,North America,M
529,2023,SE,Data Engineering & Infrastructure,165000.0,North America,100,North America,M
530,2023,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
531,2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
532,2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
533,2023,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
534,2023,MI,Data Engineering & Infrastructure,143865.0,North America,0,North America,M
535,2023,MI,Data Engineering & Infrastructure,115092.0,North America,0,North America,M
536,2023,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M
537,2023,MI,Data Science & Machine Learning,90000.0,North America,0,North America,M
538,2023,SE,Data Science & Machine Learning,173000.0,North America,100,North America,M
539,2023,SE,Data Science & Machine Learning,132000.0,North America,100,North America,M
540,2023,SE,Data Analysis & Analytics,208049.0,North America,0,North America,M
541,2023,SE,Data Analysis & Analytics,128500.0,North America,0,North America,M
542,2023,SE,Data Analysis & Analytics,179820.0,North America,0,North America,M
