work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
2023,EN,Data Science & Machine Learning,155000.0,North America,0,North America,M
2023,EN,Data Science & Machine Learning,125000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,EN,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,130000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,170550.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,125000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,100000.0,North America,0,North America,M
2023,MI,Data Management,135000.0,North America,0,North America,M
2023,MI,Data Management,120000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,171250.0,Europe,0,Europe,M
2023,SE,Data Science & Machine Learning,113750.0,Europe,0,Europe,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,L
2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,100500.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,115000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,95000.0,North America,100,North America,M
2023,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,121500.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,114500.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,MI,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M
2023,EN,Data Engineering & Infrastructure,92700.0,North America,100,North America,M
2023,EN,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,135000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,160000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,EN,Data Engineering & Infrastructure,131526.0,Europe,100,Europe,L
2023,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,EX,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,EX,Data Management,131526.0,North America,0,North America,M
2023,EX,Data Management,131526.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,MI,Data Science & Machine Learning,151800.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,170000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,170730.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,128000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,EN,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2023,SE,Artificial Intelligence (AI),108000.0,Europe,0,Europe,M
2023,SE,Artificial Intelligence (AI),131526.0,Europe,0,Europe,M
2023,MI,Artificial Intelligence (AI),134000.0,North America,100,North America,M
2023,MI,Artificial Intelligence (AI),124000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,171250.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,113750.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,132300.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,175000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,124500.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,175000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,145000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,148700.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,125600.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M
2023,EN,Data Science & Machine Learning,160000.0,North America,0,North America,M
2023,EN,Data Science & Machine Learning,120000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,120250.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,170000.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,125000.0,North America,100,North America,M
2023,MI,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,135000.0,North America,50,North America,L
2023,SE,Artificial Intelligence (AI),131526.0,Other,0,Other,L
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2023,SE,Data Engineering & Infrastructure,165000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,143865.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,115092.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,173000.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,132000.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,128500.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,143860.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,167500.0,North America,0,North America,M
2023,SE,Data Engineering & Infrastructure,106500.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,MI,Data Engineering & Infrastructure,149600.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,102000.0,North America,0,North America,M
2023,EX,Data Science & Machine Learning,145000.0,North America,0,North America,M
2023,EX,Data Science & Machine Learning,100000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,95000.0,North America,100,North America,M
2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,106800.0,North America,0,North America,M
2023,MI,Data Science & Machine Learning,96578.0,Europe,0,Europe,M
2023,MI,Data Science & Machine Learning,131526.0,Europe,0,Europe,M
2023,MI,Data Analysis & Analytics,128000.0,North America,0,North America,M
2023,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,151000.0,North America,0,North America,M
2023,MI,Data Engineering & Infrastructure,140000.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2023,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2023,SE,Data Science & Machine Learning,170000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,135000.0,North America,0,North America,M
2023,SE,Data Analysis & Analytics,105500.0,North America,0,North America,M
